,depth,pressure,temperature,salinity,U_current,V_current,W_current,glitter,buoy_height,buoy_temp,buoy_windspeed,seismic
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9059696004928438,0.6666666666666666,0.7678571428571428,0.8181818181818182,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7905884975992308,0.6666666666666666,0.7678571428571428,0.7272727272727273,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7685029532119863,0.6666666666666666,0.7678571428571428,0.7272727272727273,0.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8321669233477565,0.6666666666666666,0.7857142857142859,0.8181818181818182,0.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7050063348090202,0.6666666666666666,0.7678571428571428,0.7272727272727273,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.665383700195248,0.6666666666666666,0.7678571428571428,0.7272727272727273,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6219655323383656,0.6333333333333334,0.7678571428571428,0.7272727272727273,0.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6480368469109677,0.6,0.7678571428571428,0.8181818181818182,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5290114441793382,0.6,0.7678571428571428,0.7272727272727273,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5427704736233869,0.6,0.7678571428571428,0.8181818181818182,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492825910361103,0.6,0.7678571428571428,0.8181818181818182,0.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3976040482791118,0.6,0.7678571428571428,0.7272727272727273,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36291317682047003,0.6,0.7678571428571428,0.7272727272727273,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3358486204252888,0.6,0.7857142857142859,0.7272727272727273,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3182083255058511,0.6,0.7857142857142859,0.7272727272727273,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3116473187580234,0.6,0.7857142857142859,0.7272727272727273,0.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31715133205858353,0.6,0.7857142857142859,0.7272727272727273,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3336949538085935,0.6,0.7857142857142859,0.7272727272727273,0.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35959698095947795,0.5666666666666667,0.7857142857142859,0.7272727272727273,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3930447493117753,0.5333333333333333,0.7857142857142859,0.7272727272727273,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4321785847213893,0.5333333333333333,0.7857142857142859,0.7272727272727273,0.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47515919900229364,0.5555555555555556,0.7857142857142859,0.7272727272727273,0.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5202159964955935,0.5777777777777777,0.7857142857142859,0.7272727272727273,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5656802459263309,0.6,0.8035714285714284,0.7272727272727273,0.0
59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6100068065280816,0.5666666666666667,0.8035714285714284,0.7272727272727273,0.0
60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6517882171906589,0.5333333333333333,0.7857142857142859,0.7272727272727273,0.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6897639708895459,0.5333333333333333,0.8035714285714284,0.7272727272727273,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7228263552994714,0.5666666666666667,0.7857142857142859,0.7272727272727273,0.0
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7500245251469647,0.6,0.8035714285714284,0.7272727272727273,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7705669056279207,0.6,0.7857142857142859,0.7272727272727273,0.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7838230803026374,0.6,0.8035714285714284,0.7272727272727273,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7893249026814215,0.6,0.8035714285714284,0.7272727272727273,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7867669932881165,0.6,0.7857142857142859,0.7272727272727273,0.0
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7760075567760046,0.6333333333333334,0.8035714285714284,0.7272727272727273,0.0
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6624347378352098,0.6666666666666666,0.8035714285714284,0.6363636363636364,0.0
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8214011721041675,0.6666666666666666,0.7857142857142859,0.8181818181818182,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7824990548600147,0.6666666666666666,0.7857142857142859,0.8181818181818182,0.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7355718107648602,0.6666666666666666,0.7857142857142859,0.8181818181818182,0.0
73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6813790581056727,0.6666666666666666,0.7857142857142859,0.8181818181818182,0.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6208634462210922,0.6666666666666666,0.7857142857142859,0.8181818181818182,0.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5551499602839053,0.6666666666666666,0.7857142857142859,0.8181818181818182,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4855452934263418,0.6666666666666666,0.7857142857142859,0.8181818181818182,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41353684326606377,0.6666666666666666,0.7857142857142859,0.8181818181818182,0.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.378657307939223,0.6666666666666666,0.7678571428571428,0.9090909090909092,0.0
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26915450668861635,0.6666666666666666,0.7321428571428572,0.8181818181818182,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2006765647613584,0.6666666666666666,0.7500000000000003,0.8181818181818182,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1540038236733115,0.6666666666666666,0.7857142857142859,0.9090909090909092,0.0
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0867245943519683,0.6666666666666666,0.7946428571428574,0.8181818181818182,0.0
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04725727278501247,0.6333333333333334,0.8035714285714284,0.8181818181818182,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020765259524641713,0.6,0.8035714285714284,0.8181818181818182,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006835556829816656,0.6,0.8035714285714284,0.9090909090909092,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007428384033433666,0.6,0.7321428571428572,0.9090909090909092,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7142857142857141,0.8181818181818182,0.0
88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7142857142857141,0.8181818181818182,0.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7321428571428572,0.7272727272727273,0.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7500000000000003,0.7272727272727273,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7678571428571428,0.8181818181818182,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6222222222222221,0.7857142857142859,0.7272727272727273,0.0
93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6444444444444445,0.7857142857142859,0.8181818181818182,0.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7857142857142859,0.8181818181818182,0.0
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333334,0.7857142857142859,0.8181818181818182,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7857142857142859,0.8181818181818182,0.0
97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8035714285714284,0.8181818181818182,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7857142857142859,0.8181818181818182,0.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7142857142857141,0.8181818181818182,0.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7321428571428572,0.7272727272727273,0.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7500000000000003,0.8181818181818182,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7678571428571428,0.8181818181818182,0.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7678571428571428,0.8181818181818182,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7678571428571428,0.7272727272727273,0.0
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7321428571428572,0.7272727272727273,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7142857142857141,0.7272727272727273,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.7321428571428572,0.8181818181818182,0.0
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7500000000000003,0.8181818181818182,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7500000000000003,0.8181818181818182,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7500000000000003,0.8181818181818182,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7500000000000003,0.9090909090909092,0.0
112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7500000000000003,0.9090909090909092,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6333333333333334,0.7142857142857141,0.8181818181818182,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6785714285714285,0.9090909090909092,0.0
115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6249999999999999,0.8181818181818182,0.0
116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999998,0.6428571428571429,0.8181818181818182,0.0
117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.660714285714286,0.8181818181818182,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.6785714285714285,0.9090909090909092,0.0
119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999998,0.6785714285714285,0.8181818181818182,0.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6964285714285716,0.8181818181818182,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6964285714285716,0.8181818181818182,0.0
122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888888888888888,0.7142857142857141,0.8181818181818182,0.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7111111111111109,0.7142857142857141,0.8181818181818182,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7142857142857141,0.8181818181818182,0.0
125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7142857142857141,0.8181818181818182,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7142857142857141,0.9090909090909092,0.0
127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7142857142857141,0.9090909090909092,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7321428571428572,0.8181818181818182,0.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7142857142857141,0.7272727272727273,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7321428571428572,0.8181818181818182,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7321428571428572,0.7272727272727273,0.0
132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.7321428571428572,0.7272727272727273,0.0
133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.6964285714285716,0.7272727272727273,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.6785714285714285,0.6363636363636364,0.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.6964285714285716,0.7272727272727273,0.0
136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333333333333334,0.6964285714285716,0.7272727272727273,0.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6964285714285716,0.7272727272727273,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6964285714285716,0.7272727272727273,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6964285714285716,0.7272727272727273,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.660714285714286,0.7272727272727273,0.0
141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6785714285714285,0.6363636363636364,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6964285714285716,0.7272727272727273,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6785714285714285,0.7272727272727273,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6785714285714285,0.7272727272727273,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6964285714285716,0.7272727272727273,0.0
146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6964285714285716,0.6363636363636364,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6071428571428573,0.9090909090909092,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3214285714285714,1.0,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3928571428571432,0.7272727272727273,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5535714285714287,0.7272727272727273,0.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6428571428571429,0.7272727272727273,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6964285714285716,0.7272727272727273,0.0
153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.660714285714286,0.7272727272727273,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7500000000000003,0.8181818181818182,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7500000000000003,0.8181818181818182,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7500000000000003,0.8181818181818182,0.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7500000000000003,0.8181818181818182,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012514560390296334,0.6333333333333334,0.7142857142857141,0.8181818181818182,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008417495493052337,0.6666666666666666,0.660714285714286,0.8181818181818182,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025572312805235316,0.6666666666666666,0.660714285714286,0.8181818181818182,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04906875754590126,0.6666666666666666,0.6428571428571429,0.7272727272727273,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08724228874590123,0.6666666666666666,0.7142857142857141,0.7272727272727273,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1535902479517771,0.6666666666666666,0.7678571428571428,0.8181818181818182,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21905798474515228,0.6444444444444445,0.7500000000000003,0.8181818181818182,0.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2905237447455216,0.6222222222222221,0.7142857142857141,0.8181818181818182,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3646504141148793,0.6,0.7142857142857141,0.8181818181818182,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39058504619509943,0.6333333333333334,0.6964285714285716,0.7272727272727273,0.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4559808759354783,0.6666666666666666,0.6428571428571429,0.7272727272727273,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5188634022685514,0.6666666666666666,0.6249999999999999,0.7272727272727273,0.0
170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6501765039967806,0.6333333333333334,0.6249999999999999,0.8181818181818182,0.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6320577264639967,0.6,0.660714285714286,0.7272727272727273,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8503214134654582,0.6,0.6428571428571429,0.9090909090909092,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8119348081754578,0.6333333333333334,0.6964285714285716,0.8181818181818182,0.0
174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8502698522222955,0.6666666666666666,0.7142857142857141,0.8181818181818182,0.0
175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8797463763060194,0.6666666666666666,0.7321428571428572,0.8181818181818182,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6071428571428573,0.9090909090909092,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9108505691499473,0.6666666666666666,0.5535714285714287,0.8181818181818182,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8109349921415202,0.6666666666666666,0.6249999999999999,0.7272727272727273,0.0
179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8040370197330483,0.6666666666666666,0.660714285714286,0.7272727272727273,0.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7892811243493472,0.6666666666666666,0.6785714285714285,0.7272727272727273,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7671601389560215,0.6666666666666666,0.6785714285714285,0.7272727272727273,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7383288830169856,0.6666666666666666,0.6785714285714285,0.7272727272727273,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7036024800203425,0.6666666666666666,0.6785714285714285,0.7272727272727273,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6639549817024331,0.6666666666666666,0.6964285714285716,0.7272727272727273,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6205160714683814,0.6666666666666666,0.7321428571428572,0.7272727272727273,0.0
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5027459923650132,0.6666666666666666,0.6785714285714285,0.6363636363636364,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4615914398439626,0.6666666666666666,0.6964285714285716,0.6363636363636364,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4208535610380087,0.6999999999999998,0.7321428571428572,0.6363636363636364,0.0
189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4365744431458833,0.7333333333333334,0.7500000000000003,0.7272727272727273,0.0
190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39610665505329823,0.7333333333333334,0.7500000000000003,0.7272727272727273,0.0
191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3614110395018317,0.6999999999999998,0.7678571428571428,0.7272727272727273,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29254591698336846,0.6666666666666666,0.7857142857142859,0.6363636363636364,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2770958140203883,0.6666666666666666,0.7678571428571428,0.6363636363636364,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31008635905838156,0.6333333333333334,0.7857142857142859,0.7272727272727273,0.0
195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3155319758256523,0.6,0.7857142857142859,0.7272727272727273,0.0
196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2904933437277511,0.6,0.7678571428571428,0.6363636363636364,0.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3577891082948956,0.6333333333333334,0.7857142857142859,0.7272727272727273,0.0
198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3911125430358671,0.6666666666666666,0.8214285714285715,0.7272727272727273,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4301064927388159,0.6666666666666666,0.8214285714285715,0.7272727272727273,0.0
200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4138180815697549,0.6444444444444445,0.8214285714285715,0.6363636363636364,0.0
201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5178308091127779,0.6222222222222221,0.8035714285714284,0.7272727272727273,0.0
202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6335194906402257,0.6,0.6428571428571429,0.8181818181818182,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5313748933822255,0.5666666666666667,0.6785714285714285,0.6363636363636364,0.0
204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6488975930366238,0.5333333333333333,0.7500000000000003,0.7272727272727273,0.0
205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6867065314002677,0.5333333333333333,0.7678571428571428,0.7272727272727273,0.0
206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7196070340984491,0.5333333333333333,0.7857142857142859,0.7272727272727273,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6533193621955118,0.5333333333333333,0.7857142857142859,0.6363636363636364,0.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671167319192646,0.5333333333333333,0.7857142857142859,0.6363636363636364,0.0
